temp,core freq,arm freq,volt,sec
58.0,499.987808,1500.345728,0.8563,1290
59.0,500.000992,1500.345728,0.8563,1292
58.0,500.000992,1500.398464,0.8563,1294
58.0,500.000992,1500.345728,0.8563,1296
58.0,500.000992,1500.345728,0.8563,1298
57.0,199.99512,600.16992,0.835,1300
57.0,499.987808,1500.398464,0.8563,1302
59.0,500.000992,1500.345728,0.8563,1304
59.0,500.000992,1500.345728,0.8563,1306
58.0,500.000992,1500.345728,0.8563,1308
58.0,500.000992,1500.398464,0.8563,1310
58.0,200.008304,600.117184,0.835,1312
58.0,200.008304,600.16992,0.835,1314
57.0,199.99512,600.16992,0.835,1316
58.0,499.987808,1500.398464,0.8563,1318
59.0,500.000992,1500.398464,0.8563,1320
58.0,200.008304,600.117184,0.835,1322
58.0,500.000992,1500.398464,0.8563,1324
58.0,500.000992,1500.398464,0.8563,1326
59.0,199.99512,600.16992,0.835,1328
58.0,500.000992,1500.345728,0.8563,1330
58.0,500.000992,1500.398464,0.8563,1332
58.0,199.99512,600.16992,0.8563,1334
57.0,199.99512,600.117184,0.835,1336
58.0,200.008304,600.16992,0.835,1338
58.0,499.987808,1500.398464,0.8563,1340
59.0,500.000992,1500.398464,0.8563,1342
57.0,200.008304,600.16992,0.835,1344
58.0,500.000992,1500.345728,0.8563,1346
58.0,500.000992,1500.345728,0.8563,1348
58.0,199.99512,600.117184,0.835,1350
59.0,500.000992,1500.398464,0.8563,1352
59.0,500.000992,1500.345728,0.8563,1354
58.0,199.99512,600.16992,0.8563,1356
58.0,199.99512,600.16992,0.835,1358
57.0,200.008304,600.16992,0.835,1360
58.0,199.99512,600.117184,0.835,1362
56.0,199.99512,600.117184,0.835,1364
57.0,199.99512,600.117184,0.835,1366
57.0,500.000992,1500.398464,0.8563,1368
57.0,500.000992,1500.345728,0.8563,1370
58.0,199.99512,600.16992,0.835,1372
57.0,199.99512,600.16992,0.835,1374
58.0,500.000992,1500.345728,0.8563,1376
58.0,500.000992,1500.345728,0.8563,1378
58.0,199.99512,600.117184,0.835,1380
57.0,199.99512,750.146496,0.8563,1382
56.0,199.99512,600.16992,0.835,1384
57.0,500.000992,1500.398464,0.8563,1386
58.0,500.000992,1500.398464,0.8563,1388
57.0,500.000992,1500.345728,0.8563,1390
59.0,500.000992,1500.345728,0.8563,1392
59.0,500.000992,1500.345728,0.8563,1394
58.0,200.008304,600.16992,0.835,1396
59.0,500.000992,1500.345728,0.8563,1398
58.0,500.000992,1500.398464,0.8563,1400
58.0,200.008304,600.117184,0.835,1402
58.0,500.000992,1500.398464,0.8563,1404
58.0,500.000992,1500.345728,0.8563,1406
58.0,199.99512,600.16992,0.835,1408
58.0,500.000992,1500.398464,0.8563,1410
58.0,500.000992,1500.398464,0.8563,1412
57.0,199.99512,600.16992,0.835,1414
57.0,199.99512,600.117184,0.835,1416
57.0,199.99512,600.16992,0.835,1418
57.0,500.000992,1500.398464,0.8563,1420
58.0,500.000992,1500.398464,0.8563,1422
58.0,200.008304,600.117184,0.835,1424
58.0,500.000992,1500.398464,0.8563,1426
59.0,500.000992,1500.345728,0.8563,1428
58.0,199.99512,600.117184,0.835,1430
58.0,500.000992,1500.345728,0.8563,1432
59.0,500.000992,1500.398464,0.8563,1434
59.0,500.000992,1500.398464,0.8563,1436
59.0,500.000992,1500.398464,0.8563,1438
59.0,500.000992,1500.398464,0.8563,1440
58.0,200.008304,600.16992,0.835,1442
59.0,500.000992,1500.345728,0.8563,1444
59.0,500.000992,1500.345728,0.8563,1446
58.0,199.99512,600.117184,0.835,1448
59.0,500.000992,1500.345728,0.8563,1450
58.0,500.000992,1500.345728,0.8563,1452
57.0,199.99512,600.117184,0.835,1454
58.0,499.987808,1500.345728,0.8563,1456
59.0,500.000992,1500.398464,0.8563,1458
58.0,199.99512,600.16992,0.835,1460
59.0,500.000992,1500.398464,0.8563,1462
60.0,500.000992,1500.398464,0.8563,1464
60.0,500.000992,1500.345728,0.8563,1466
58.0,500.000992,1500.345728,0.8563,1468
59.0,500.000992,1500.398464,0.8563,1470
59.0,500.000992,1500.345728,0.8563,1472
60.0,500.000992,1500.398464,0.8563,1474
58.0,500.000992,1500.345728,0.8563,1476
58.0,500.000992,1500.398464,0.8563,1478
59.0,500.000992,1500.345728,0.8563,1480
58.0,199.99512,600.117184,0.835,1482
59.0,500.000992,1500.398464,0.8563,1484
59.0,500.000992,1500.345728,0.8563,1486
59.0,199.99512,600.117184,0.835,1488
59.0,500.000992,1500.398464,0.8563,1490
60.0,500.000992,1500.345728,0.8563,1492
59.0,200.008304,600.16992,0.835,1494
59.0,499.987808,1500.345728,0.8563,1496
59.0,500.000992,1500.345728,0.8563,1498
59.0,500.000992,1500.345728,0.8563,1500
59.0,500.000992,1500.345728,0.8563,1502
59.0,500.000992,1500.345728,0.8563,1504
59.0,199.99512,600.16992,0.835,1506
58.0,199.99512,600.16992,0.835,1508
58.0,500.000992,1500.345728,0.8563,1510
59.0,500.000992,1500.345728,0.8563,1512
58.0,199.99512,600.117184,0.835,1514
59.0,500.000992,1500.345728,0.8563,1516
58.0,500.000992,1500.398464,0.8563,1518
59.0,199.99512,600.16992,0.835,1520
59.0,500.000992,1500.398464,0.8563,1522
58.0,500.000992,1500.398464,0.8563,1524
58.0,199.99512,600.117184,0.8563,1526
59.0,500.000992,1500.345728,0.8563,1528
60.0,500.000992,1500.345728,0.8563,1530
59.0,199.99512,600.117184,0.835,1532
59.0,500.000992,1500.398464,0.8563,1534
59.0,500.000992,1500.398464,0.8563,1536
58.0,200.008304,600.117184,0.835,1538
59.0,500.000992,1500.345728,0.8563,1540
59.0,500.000992,1500.345728,0.8563,1542
59.0,200.008304,600.16992,0.835,1544
60.0,500.000992,1500.345728,0.8563,1546
58.0,500.000992,1500.345728,0.8563,1548
57.0,199.99512,600.117184,0.835,1550
58.0,199.99512,600.16992,0.835,1552
59.0,500.000992,1500.345728,0.8563,1554
58.0,500.000992,1500.398464,0.8563,1556
59.0,200.008304,600.16992,0.835,1558
59.0,500.000992,1500.345728,0.8563,1560
58.0,500.000992,1500.398464,0.8563,1562
58.0,200.008304,600.16992,0.835,1564
59.0,500.000992,1500.345728,0.8563,1566
59.0,500.000992,1500.398464,0.8563,1568
59.0,200.008304,600.117184,0.8563,1570
58.0,500.000992,1500.398464,0.8563,1572
58.0,500.000992,1500.398464,0.8563,1574
59.0,500.000992,1500.398464,0.8563,1576
59.0,500.000992,1500.345728,0.8563,1578
59.0,500.000992,1500.398464,0.8563,1580
59.0,500.000992,1500.345728,0.8563,1582
59.0,200.008304,600.117184,0.835,1584
59.0,500.000992,1500.345728,0.8563,1586
59.0,500.000992,1500.398464,0.8563,1588
58.0,199.99512,600.16992,0.835,1590
59.0,500.000992,1500.345728,0.8563,1592
58.0,499.987808,1500.398464,0.8563,1594
59.0,200.008304,600.117184,0.835,1596
59.0,500.000992,1500.345728,0.8563,1598
59.0,500.000992,1500.345728,0.8563,1600
58.0,199.99512,600.16992,0.835,1602
59.0,500.000992,1500.345728,0.8563,1604
59.0,500.000992,1500.398464,0.8563,1606
58.0,500.000992,1500.398464,0.8563,1608
59.0,499.987808,1500.345728,0.8563,1610
59.0,499.987808,1500.398464,0.8563,1612
58.0,199.99512,600.16992,0.835,1614
59.0,500.000992,1500.345728,0.8563,1616
59.0,500.000992,1500.398464,0.8563,1618
59.0,199.99512,600.16992,0.835,1620
59.0,500.000992,1500.345728,0.8563,1622
58.0,500.000992,1500.398464,0.8563,1624
58.0,199.99512,600.117184,0.8563,1626
59.0,200.008304,750.199232,0.8563,1628
58.0,199.99512,600.16992,0.835,1630
58.0,500.000992,1500.345728,0.8563,1632
58.0,499.987808,1500.398464,0.8563,1634
58.0,199.99512,600.16992,0.835,1636
58.0,500.000992,1500.345728,0.8563,1638
59.0,500.000992,1500.345728,0.8563,1640
58.0,199.99512,600.16992,0.835,1642
60.0,500.000992,1500.398464,0.8563,1644
59.0,499.987808,1500.398464,0.8563,1646
57.0,200.008304,600.117184,0.835,1648
59.0,499.987808,1500.398464,0.8563,1650
59.0,500.000992,1500.345728,0.8563,1652
58.0,200.008304,600.117184,0.8563,1654
59.0,199.99512,600.117184,0.835,1656
59.0,500.000992,1500.345728,0.8563,1658
58.0,499.987808,1500.345728,0.8563,1660
58.0,200.008304,600.16992,0.835,1662
59.0,500.000992,1500.345728,0.8563,1664
59.0,500.000992,1500.398464,0.8563,1666
58.0,199.99512,600.117184,0.835,1668
58.0,500.000992,1500.345728,0.8563,1670
59.0,499.987808,1500.345728,0.8563,1672
58.0,250.000496,750.146496,0.8563,1674
59.0,500.000992,1500.345728,0.8563,1676
59.0,500.000992,1500.398464,0.8563,1678
58.0,199.99512,600.117184,0.835,1680
59.0,500.000992,1500.345728,0.8563,1682
59.0,500.000992,1500.345728,0.8563,1684
59.0,199.99512,600.16992,0.835,1686
58.0,500.000992,1500.345728,0.8563,1688
59.0,500.000992,1500.345728,0.8563,1690
58.0,200.008304,600.117184,0.835,1692
58.0,500.000992,1500.398464,0.8563,1694
59.0,499.987808,1500.345728,0.8563,1696
58.0,200.008304,600.117184,0.835,1698
59.0,500.000992,1500.398464,0.8563,1700
60.0,500.000992,1500.345728,0.8563,1702
60.0,250.000496,750.199232,0.8563,1704
59.0,500.000992,1500.398464,0.8563,1706
59.0,500.000992,1500.345728,0.8563,1708
58.0,250.000496,750.199232,0.8563,1710
58.0,500.000992,1500.398464,0.8563,1712
60.0,500.000992,1500.398464,0.8563,1714
59.0,500.000992,1500.345728,0.8563,1716
59.0,500.000992,1500.398464,0.8563,1718
60.0,500.000992,1500.345728,0.8563,1720
59.0,200.008304,600.16992,0.835,1722
58.0,500.000992,1500.345728,0.8563,1724
59.0,499.987808,1500.398464,0.8563,1726
59.0,200.008304,600.16992,0.835,1728
59.0,500.000992,1500.345728,0.8563,1730
59.0,500.000992,1500.345728,0.8563,1732
59.0,199.99512,600.16992,0.835,1734
59.0,500.000992,1500.345728,0.8563,1736
58.0,500.000992,1500.398464,0.8563,1738
58.0,199.99512,600.16992,0.835,1740
58.0,199.99512,600.16992,0.835,1742
59.0,500.000992,1500.398464,0.8563,1744
59.0,500.000992,1500.398464,0.8563,1746
58.0,250.000496,750.199232,0.8563,1748
58.0,500.000992,1500.398464,0.8563,1750
59.0,500.000992,1500.398464,0.8563,1752
58.0,200.008304,600.117184,0.835,1754
59.0,500.000992,1500.398464,0.8563,1756
59.0,500.000992,1500.398464,0.8563,1758
58.0,199.99512,600.16992,0.835,1760
58.0,199.99512,600.117184,0.835,1762
58.0,500.000992,1500.398464,0.8563,1764
60.0,500.000992,1500.398464,0.8563,1766
58.0,199.99512,600.16992,0.835,1768
59.0,199.99512,600.16992,0.835,1770
57.0,199.99512,600.117184,0.835,1772
59.0,500.000992,1500.398464,0.8563,1774
59.0,500.000992,1500.345728,0.8563,1776
59.0,200.008304,600.16992,0.835,1778
57.0,200.008304,600.117184,0.835,1780
58.0,500.000992,1500.398464,0.8563,1782
59.0,500.000992,1500.398464,0.8563,1784
58.0,199.99512,750.146496,0.8563,1786
59.0,500.000992,1500.398464,0.8563,1788
58.0,500.000992,1500.345728,0.8563,1790
57.0,200.008304,600.16992,0.8563,1792
59.0,200.008304,600.117184,0.835,1794
58.0,500.000992,1500.398464,0.8563,1796
59.0,500.000992,1500.398464,0.8563,1798
58.0,199.99512,600.117184,0.835,1800
57.0,199.99512,750.199232,0.8563,1802
58.0,199.99512,600.16992,0.835,1804
58.0,500.000992,1500.398464,0.8563,1806
58.0,500.000992,1500.345728,0.8563,1808
58.0,199.99512,600.16992,0.835,1810
58.0,199.99512,600.117184,0.835,1812
59.0,500.000992,1500.345728,0.8563,1814
59.0,500.000992,1500.345728,0.8563,1816
58.0,199.99512,750.199232,0.8563,1818
58.0,500.000992,1500.345728,0.8563,1820
58.0,500.000992,1500.345728,0.8563,1822
58.0,199.99512,600.16992,0.835,1824
58.0,199.99512,600.16992,0.835,1826
59.0,500.000992,1500.398464,0.8563,1828
58.0,500.000992,1500.398464,0.8563,1830
58.0,200.008304,600.117184,0.835,1832
59.0,499.987808,1500.398464,0.8563,1834
58.0,500.000992,1500.398464,0.8563,1836
58.0,199.99512,600.117184,0.835,1838
60.0,500.000992,1500.345728,0.8563,1840
58.0,499.987808,1500.345728,0.8563,1842
59.0,199.99512,600.16992,0.835,1844
58.0,199.99512,600.117184,0.835,1846
56.0,199.99512,600.16992,0.835,1848
59.0,500.000992,1500.345728,0.8563,1850
58.0,500.000992,1500.345728,0.8563,1852
58.0,199.99512,600.117184,0.835,1854
59.0,499.987808,1500.398464,0.8563,1856
59.0,500.000992,1500.398464,0.8563,1858
58.0,200.008304,750.199232,0.8563,1860
58.0,500.000992,1500.398464,0.8563,1862
58.0,500.000992,1500.345728,0.8563,1864
58.0,200.008304,600.16992,0.835,1866
59.0,500.000992,1500.345728,0.8563,1868
60.0,500.000992,1500.345728,0.8563,1870
58.0,199.99512,750.199232,0.8563,1872
58.0,199.99512,600.117184,0.835,1874
58.0,199.99512,600.117184,0.835,1876
58.0,500.000992,1500.345728,0.8563,1878
59.0,500.000992,1500.398464,0.8563,1880
58.0,200.008304,600.16992,0.835,1882
59.0,499.987808,1500.398464,0.8563,1884
58.0,500.000992,1500.345728,0.8563,1886
57.0,200.008304,600.117184,0.8563,1888
58.0,250.000496,750.199232,0.8563,1890
57.0,199.99512,600.16992,0.835,1892
57.0,199.99512,600.16992,0.8563,1894
57.0,199.99512,600.117184,0.835,1896
58.0,500.000992,1500.345728,0.8563,1898
58.0,500.000992,1500.398464,0.8563,1900
58.0,200.008304,600.16992,0.835,1902
58.0,500.000992,1500.345728,0.8563,1904
58.0,499.987808,1500.345728,0.8563,1906
58.0,200.008304,750.199232,0.8563,1908
58.0,199.99512,600.16992,0.8563,1910
57.0,200.008304,600.117184,0.835,1912
57.0,199.99512,600.16992,0.835,1914
57.0,499.987808,1500.398464,0.8563,1916
58.0,500.000992,1500.345728,0.8563,1918
57.0,199.99512,600.16992,0.835,1920
57.0,500.000992,1500.398464,0.8563,1922
58.0,500.000992,1500.398464,0.8563,1924
58.0,199.99512,600.117184,0.835,1926
58.0,500.000992,1500.345728,0.8563,1928
59.0,500.000992,1500.345728,0.8563,1930
58.0,200.008304,750.199232,0.8563,1932
59.0,500.000992,1500.345728,0.8563,1934
59.0,500.000992,1500.398464,0.8563,1936
58.0,200.008304,600.117184,0.835,1938
59.0,500.000992,1500.345728,0.8563,1940
58.0,499.987808,1500.345728,0.8563,1942
58.0,500.000992,1500.345728,0.8563,1944
58.0,199.99512,600.16992,0.835,1946
57.0,200.008304,600.16992,0.835,1948
57.0,199.99512,600.16992,0.835,1950
58.0,500.000992,1500.398464,0.8563,1952
59.0,500.000992,1500.398464,0.8563,1954
58.0,200.008304,600.117184,0.835,1956
58.0,500.000992,1500.398464,0.8563,1958
58.0,500.000992,1500.398464,0.8563,1960
58.0,199.99512,750.146496,0.8563,1962
57.0,199.99512,600.16992,0.835,1964
57.0,199.99512,600.117184,0.835,1966
58.0,500.000992,1500.398464,0.8563,1968
59.0,500.000992,1500.345728,0.8563,1970
57.0,199.99512,600.16992,0.835,1972
58.0,500.000992,1500.345728,0.8563,1974
59.0,500.000992,1500.345728,0.8563,1976
58.0,250.000496,750.199232,0.8563,1978
59.0,500.000992,1500.398464,0.8563,1980
59.0,500.000992,1500.345728,0.8563,1982
58.0,199.99512,600.117184,0.835,1984
58.0,500.000992,1500.345728,0.8563,1986
59.0,500.000992,1500.345728,0.8563,1988
58.0,199.99512,600.117184,0.8563,1990
58.0,500.000992,1500.345728,0.8563,1992
59.0,500.000992,1500.345728,0.8563,1994
59.0,199.99512,600.16992,0.835,1996
58.0,500.000992,1500.345728,0.8563,1998
59.0,499.987808,1500.345728,0.8563,2000
58.0,200.008304,600.16992,0.835,2002
58.0,199.99512,600.16992,0.835,2004
58.0,500.000992,1500.345728,0.8563,2006
58.0,500.000992,1500.398464,0.8563,2008
58.0,199.99512,600.16992,0.835,2010
59.0,500.000992,1500.345728,0.8563,2012
58.0,500.000992,1500.398464,0.8563,2014
58.0,199.99512,600.117184,0.8563,2016
59.0,500.000992,1500.398464,0.8563,2018
59.0,500.000992,1500.345728,0.8563,2020
59.0,199.99512,600.117184,0.835,2022
59.0,500.000992,1500.345728,0.8563,2024
59.0,500.000992,1500.398464,0.8563,2026
57.0,199.99512,600.117184,0.835,2028
58.0,500.000992,1500.345728,0.8563,2030
59.0,500.000992,1500.398464,0.8563,2032
59.0,200.008304,600.16992,0.835,2034
58.0,500.000992,1500.345728,0.8563,2036
59.0,500.000992,1500.345728,0.8563,2038
59.0,199.99512,600.16992,0.835,2040
58.0,500.000992,1500.398464,0.8563,2042
58.0,500.000992,1500.398464,0.8563,2044
58.0,200.008304,600.16992,0.8563,2046
58.0,199.99512,750.199232,0.8563,2048
58.0,500.000992,1500.345728,0.8563,2050
59.0,500.000992,1500.345728,0.8563,2052
58.0,199.99512,600.117184,0.835,2054
58.0,500.000992,1500.345728,0.8563,2056
59.0,500.000992,1500.398464,0.8563,2058
59.0,200.008304,600.16992,0.835,2060
57.0,199.99512,750.199232,0.8563,2062
57.0,200.008304,600.117184,0.835,2064
59.0,500.000992,1500.345728,0.8563,2066
58.0,499.987808,1500.345728,0.8563,2068
58.0,199.99512,600.117184,0.835,2070
58.0,500.000992,1500.345728,0.8563,2072
59.0,500.000992,1500.345728,0.8563,2074
58.0,200.008304,750.199232,0.8563,2076
58.0,333.333984,1000.2656,0.8563,2078
57.0,500.000992,1500.398464,0.8563,2080
58.0,500.000992,1500.398464,0.8563,2082
59.0,199.99512,600.16992,0.835,2084
59.0,500.000992,1500.345728,0.8563,2086
59.0,500.000992,1500.345728,0.8563,2088
59.0,200.008304,600.16992,0.835,2090
59.0,500.000992,1500.398464,0.8563,2092
60.0,500.000992,1500.398464,0.8563,2094
58.0,199.99512,600.16992,0.835,2096
58.0,500.000992,1500.398464,0.8563,2098
59.0,499.987808,1500.398464,0.8563,2100
58.0,199.99512,600.16992,0.835,2102
60.0,499.987808,1500.398464,0.8563,2104
59.0,500.000992,1500.345728,0.8563,2106
58.0,199.99512,600.16992,0.8563,2108
59.0,500.000992,1500.398464,0.8563,2110
59.0,500.000992,1500.345728,0.8563,2112
60.0,500.000992,1500.345728,0.8563,2114
59.0,500.000992,1500.398464,0.8563,2116
59.0,500.000992,1500.345728,0.8563,2118
58.0,500.000992,1500.398464,0.8563,2120
60.0,499.987808,1500.345728,0.8563,2122
58.0,500.000992,1500.345728,0.8563,2124
61.0,500.000992,1500.398464,0.8563,2126
60.0,500.000992,1500.398464,0.8563,2128
59.0,500.000992,1500.398464,0.8563,2130
60.0,500.000992,1500.345728,0.8563,2132
60.0,499.987808,1500.398464,0.8563,2134
60.0,199.99512,600.117184,0.835,2136
59.0,500.000992,1500.345728,0.8563,2138
58.0,500.000992,1500.345728,0.8563,2140
59.0,199.99512,600.117184,0.8563,2142
58.0,200.008304,600.16992,0.835,2144
59.0,500.000992,1500.345728,0.8563,2146
57.0,500.000992,1500.398464,0.8563,2148
58.0,200.008304,600.16992,0.835,2150
58.0,500.000992,1500.345728,0.8563,2152
59.0,500.000992,1500.345728,0.8563,2154
59.0,200.008304,600.16992,0.8563,2156
59.0,199.99512,600.117184,0.835,2158
58.0,500.000992,1500.345728,0.8563,2160
58.0,500.000992,1500.345728,0.8563,2162
58.0,199.99512,600.16992,0.835,2164
59.0,500.000992,1500.398464,0.8563,2166
59.0,500.000992,1500.398464,0.8563,2168
59.0,199.99512,600.16992,0.835,2170
58.0,500.000992,1500.398464,0.8563,2172
59.0,500.000992,1500.398464,0.8563,2174
59.0,199.99512,600.117184,0.835,2176
58.0,199.99512,600.117184,0.835,2178
58.0,500.000992,1500.398464,0.8563,2180
59.0,500.000992,1500.345728,0.8563,2182
58.0,199.99512,600.117184,0.835,2184
58.0,500.000992,1500.345728,0.8563,2186
58.0,500.000992,1500.398464,0.8563,2188
58.0,199.99512,750.146496,0.8563,2190
59.0,199.99512,750.146496,0.8563,2192
57.0,199.99512,600.16992,0.835,2194
58.0,199.99512,600.16992,0.835,2196
58.0,500.000992,1500.345728,0.8563,2198
58.0,500.000992,1500.345728,0.8563,2200
58.0,199.99512,600.117184,0.835,2202
58.0,199.99512,600.117184,0.835,2204
58.0,500.000992,1500.345728,0.8563,2206
59.0,500.000992,1500.398464,0.8563,2208
58.0,199.99512,600.16992,0.835,2210
57.0,500.000992,1500.398464,0.8563,2212
59.0,500.000992,1500.345728,0.8563,2214
57.0,199.99512,600.16992,0.835,2216
58.0,500.000992,1500.398464,0.8563,2218
58.0,500.000992,1500.398464,0.8563,2220
59.0,199.99512,750.199232,0.8563,2222
58.0,500.000992,1500.398464,0.8563,2224
60.0,500.000992,1500.398464,0.8563,2226
58.0,199.99512,1500.398464,0.8563,2228
59.0,500.000992,1500.345728,0.8563,2230
58.0,500.000992,1500.398464,0.8563,2232
59.0,333.333984,1000.2656,0.8563,2234
59.0,500.000992,1500.398464,0.8563,2236
59.0,500.000992,1500.345728,0.8563,2238
58.0,200.008304,600.16992,0.835,2240
57.0,200.008304,600.16992,0.835,2242
58.0,500.000992,1500.398464,0.8563,2244
58.0,500.000992,1500.345728,0.8563,2246
58.0,199.99512,600.16992,0.835,2248
59.0,500.000992,1500.345728,0.8563,2250
59.0,500.000992,1500.345728,0.8563,2252
59.0,199.99512,600.117184,0.835,2254
58.0,200.008304,600.16992,0.835,2256
58.0,199.99512,600.117184,0.835,2258
58.0,200.008304,600.117184,0.835,2260
58.0,500.000992,1500.398464,0.8563,2262
58.0,499.987808,1500.398464,0.8563,2264
59.0,200.008304,600.16992,0.835,2266
59.0,500.000992,1500.345728,0.8563,2268
58.0,500.000992,1500.345728,0.8563,2270
59.0,500.000992,1500.398464,0.8563,2272
58.0,500.000992,1500.398464,0.8563,2274
59.0,499.987808,1500.398464,0.8563,2276
58.0,500.000992,1500.398464,0.8563,2278
58.0,199.99512,600.16992,0.835,2280
58.0,500.000992,1500.345728,0.8563,2282
59.0,500.000992,1500.398464,0.8563,2284
